time,longitude,latitude,station_id,significant_wave_height,mean_wave_period,mean_wave_direction,wave_power,peak_period,energy_period
2017-11-29T16:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.52904,5.6823,281.202,27.55027142878088,10.3844,8.364
2017-11-29T17:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.5102,5.6523,280.878,27.062096562544866,10.3691,8.3398
2017-11-29T17:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.4931,5.6537,280.471,26.631943670886795,10.3556,8.3207
2017-11-29T18:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.48212,5.6206,280.094,26.292318904316456,10.3437,8.2873
2017-11-29T18:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.47503,5.6031,279.641,26.02296132072562,10.3326,8.2491
2017-11-29T19:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.46845,5.5837,279.21,25.776318461610476,10.3218,8.2148
2017-11-29T19:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.46234,5.5659,278.794,25.550708707167352,10.3104,8.1829
2017-11-29T20:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.45514,5.5515,278.392,25.320702104743226,10.2978,8.157
2017-11-29T20:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.44712,5.5395,278.027,25.086890757829103,10.2836,8.1349
2017-11-29T21:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.43885,5.5298,277.693,24.854387403968232,10.267,8.1142
2017-11-29T21:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.43033,5.5402,277.336,24.631632323853758,10.2469,8.0976
2017-11-29T22:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.42033,5.5164,277.103,24.380485737811355,10.2113,8.082
2017-11-29T22:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.41171,5.5186,276.82,24.13348448689269,10.1688,8.0568
2017-11-29T23:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.40154,5.5082,276.598,23.870567635919333,10.1261,8.0372
2017-11-29T23:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.39208,5.4951,276.439,23.615752583104342,10.0837,8.0146
2017-11-30T00:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.3832,5.4807,276.305,23.36725447153709,10.0425,7.9896
2017-11-30T00:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.37421,5.4662,276.182,23.11753375615783,10.0029,7.9647
2017-11-30T01:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.36519,5.4517,276.044,22.873905507676774,9.9653,7.9401
2017-11-30T01:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.35663,5.4363,275.893,22.636978114431425,9.9301,7.9151
2017-11-30T02:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.35205,5.3911,275.733,22.43555227021594,9.8979,7.8759
2017-11-30T02:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.34512,5.3982,275.479,22.232220047420505,9.8686,7.8506
2017-11-30T03:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.33699,5.3859,275.248,22.02631197150364,9.8411,7.8324
2017-11-30T03:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.33033,5.3712,275.064,21.84776722675209,9.8155,7.8135
2017-11-30T04:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.32455,5.3605,274.836,21.69227844310977,9.7918,7.7965
2017-11-30T04:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.31978,5.3514,274.562,21.559893198242754,9.7699,7.781
2017-11-30T05:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.31627,5.3416,274.283,21.45219845980842,9.7496,7.7655
2017-11-30T05:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.3138,5.3324,273.998,21.365030675681506,9.731,7.7511
2017-11-30T06:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.3119,5.325,273.704,21.297090169977693,9.7138,7.7391
2017-11-30T06:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.31036,5.3198,273.413,21.24144950303452,9.6979,7.7295
2017-11-30T07:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.30919,5.3162,273.121,21.197555879019408,9.6832,7.7218
2017-11-30T07:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.30843,5.3136,272.828,21.16709312904868,9.6696,7.7155
2017-11-30T08:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.30795,5.3115,272.535,21.144434697076424,9.657,7.7106
2017-11-30T08:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.3076,5.3101,272.241,21.128215333652836,9.6453,7.7072
2017-11-30T09:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.30731,5.3089,271.946,21.116342022177513,9.6344,7.7051
2017-11-30T09:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.30591,5.3091,271.679,21.094065664207243,9.6245,7.7067
2017-11-30T10:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.30388,5.31,271.422,21.068271917464553,9.6156,7.7106
2017-11-30T10:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.30132,5.3105,271.169,21.03543378659475,9.6077,7.7161
2017-11-30T11:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.29836,5.3118,270.931,21.000573069308736,9.6007,7.7231
2017-11-30T11:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.295,5.3159,270.702,20.963515669878973,9.5946,7.7321
2017-11-30T12:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.29162,5.3213,270.492,20.930441813181965,9.5893,7.7425
2017-11-30T12:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.28833,5.3236,270.306,20.9034278628776,9.5848,7.7546
2017-11-30T13:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.28533,5.3241,270.152,20.884098061663366,9.5812,7.7686
2017-11-30T13:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.28257,5.3263,270.032,20.880181273521384,9.5785,7.7856
2017-11-30T14:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.28039,5.3296,269.955,20.89315831698146,9.577,7.8056
2017-11-30T14:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.27885,5.3347,269.924,20.929654054280885,9.577,7.8298
2017-11-30T15:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.27834,5.3413,269.947,20.99571765530325,9.5789,7.8582
2017-11-30T15:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.27901,5.3499,270.022,21.098424947175644,9.5833,7.8917
2017-11-30T16:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.28111,5.3613,270.157,21.24144480829127,9.5911,7.9308
2017-11-30T16:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.28487,5.3753,270.351,21.432608937112295,9.6032,7.9757
2017-11-30T17:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.29034,5.3934,270.602,21.67301092920948,9.6211,8.0268
2017-11-30T17:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.29764,5.4166,270.907,21.965668591535454,9.6465,8.084
2017-11-30T18:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.30669,5.4442,271.256,22.312020197356052,9.6821,8.147
2017-11-30T18:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.3177,5.4741,271.653,22.710575655277786,9.7314,8.2141
2017-11-30T19:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.33062,5.5087,272.09,23.159665718551782,9.7994,8.2837
2017-11-30T19:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.34509,5.5454,272.552,23.651979049029002,9.8938,8.3551
2017-11-30T20:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.36075,5.5812,273.031,24.1764331557941,10.0265,8.4273
2017-11-30T20:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.37729,5.6173,273.516,24.725245628766334,10.2182,8.4987
2017-11-30T21:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.39428,5.6536,273.996,25.28567796286515,10.5127,8.5683
2017-11-30T21:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.41126,5.6894,274.461,25.843387675336633,10.7205,8.635
2017-11-30T22:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.42778,5.7244,274.906,26.392003221407244,10.8663,8.6982
2017-11-30T22:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.44336,5.7583,275.322,26.91536063839568,10.9716,8.7573
2017-11-30T23:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.45759,5.7912,275.709,27.399297927313317,11.0498,8.812
2017-11-30T23:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.4704,5.8202,276.065,27.84052563100729,11.1091,8.8609
2017-12-01T00:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.4816,5.8451,276.391,28.225842657156022,11.1547,8.9032
2017-12-01T00:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.49082,5.8664,276.684,28.553667596684928,11.1902,8.9399
2017-12-01T01:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.49779,5.8853,276.943,28.81594127302695,11.2176,8.9715
2017-12-01T01:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.50256,5.9006,277.173,29.00995616051645,11.2384,8.9976
2017-12-01T02:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.50511,5.9128,277.376,29.13650866806311,11.2532,9.0185
2017-12-01T02:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.50553,5.9212,277.554,29.197772263652833,11.2625,9.0344
2017-12-01T03:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.50385,5.9261,277.71,29.19574149198725,11.2664,9.0457
2017-12-01T03:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.50025,5.9253,277.85,29.13405345964478,11.265,9.0527
2017-12-01T04:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.4946,5.9234,277.977,29.016969919125774,11.2583,9.0572
2017-12-01T04:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.48735,5.9198,278.082,28.852963257585156,11.2466,9.0585
2017-12-01T05:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.47861,5.9163,278.175,28.647107001718126,11.2303,9.0573
2017-12-01T05:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.46873,5.9069,278.255,28.4063318009305,11.2099,9.0532
2017-12-01T06:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.45774,5.9002,278.328,28.135320320796534,11.1861,9.0475
2017-12-01T06:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.44529,5.8932,278.38,27.838578879107402,11.1599,9.0433
2017-12-01T07:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.43165,5.8971,278.444,27.524881991637915,11.1321,9.0413
2017-12-01T07:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.41888,5.8978,278.466,27.209969353596737,11.1037,9.0329
2017-12-01T08:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.40658,5.8897,278.488,26.89751831176155,11.0754,9.0205
2017-12-01T08:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.39475,5.8741,278.523,26.586718484989298,11.0478,9.0047
2017-12-01T09:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.38351,5.8551,278.546,26.283802172780018,11.0215,8.986
2017-12-01T09:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.3719,5.8396,278.596,25.9827505258485,10.9968,8.97
2017-12-01T10:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.36068,5.8221,278.639,25.68934244961524,10.974,8.9531
2017-12-01T10:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.34975,5.8046,278.678,25.404864407276275,10.9531,8.9366
2017-12-01T11:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.339,5.7875,278.718,25.131351459883156,10.9344,8.9215
2017-12-01T11:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.32849,5.7722,278.754,24.86864089032268,10.9177,8.9079
2017-12-01T12:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.31829,5.7583,278.787,24.618158796816182,10.9031,8.8959
2017-12-01T12:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.30854,5.7443,278.812,24.381851825861283,10.8907,8.8851
2017-12-01T13:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.2992,5.7306,278.829,24.16128504325165,10.8803,8.8759
2017-12-01T13:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.29027,5.7182,278.836,23.955279242600014,10.872,8.8686
2017-12-01T14:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.28174,5.7069,278.833,23.76167159902453,10.8656,8.8632
2017-12-01T14:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.27341,5.6968,278.816,23.58163419014364,10.8611,8.8606
2017-12-01T15:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.26532,5.6889,278.778,23.414641461089282,10.8584,8.8602
2017-12-01T15:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.2572,5.6848,278.717,23.254195946607368,10.8574,8.8633
2017-12-01T16:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.2492,5.6842,278.639,23.103242446107842,10.8579,8.8684
2017-12-01T16:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.24138,5.6787,278.556,22.95882611807198,10.8597,8.8747
2017-12-01T17:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.2331,5.6788,278.467,22.814686937814106,10.8626,8.8849
2017-12-01T17:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.22419,5.6908,278.386,22.671087677852526,10.8663,8.8994
2017-12-01T18:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.21505,5.7018,278.304,22.525799850000958,10.8705,8.9152
2017-12-01T18:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.20598,5.7114,278.226,22.376945075944313,10.8748,8.9298
2017-12-01T19:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.19719,5.7134,278.159,22.227399858136174,10.8789,8.9415
2017-12-01T19:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.18804,5.7302,278.103,22.07271162869588,10.8826,8.9531
2017-12-01T20:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.17863,5.7401,278.058,21.904865615718002,10.8855,8.9627
2017-12-01T20:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.16886,5.7346,278.028,21.726670663827576,10.8875,8.97
2017-12-01T21:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.15861,5.7287,278.016,21.535326056661265,10.8883,8.9752
2017-12-01T21:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.14787,5.7229,278.022,21.32737865496618,10.8878,8.9776
2017-12-01T22:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.13658,5.7184,278.038,21.101563291633003,10.886,8.9769
2017-12-01T22:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.12473,5.7059,278.073,20.858922189055818,10.883,8.9726
2017-12-01T23:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.11237,5.6907,278.123,20.596506587969973,10.8788,8.9636
2017-12-01T23:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.09922,5.6732,278.195,20.3113194307551,10.8733,8.9507
2017-12-02T00:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.08526,5.6537,278.286,20.00397164867409,10.8666,8.9336
2017-12-02T00:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.07028,5.6304,278.393,19.672249725075872,10.8589,8.9126
2017-12-02T01:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.05414,5.6058,278.512,19.3123605481319,10.8501,8.8882
2017-12-02T01:30:00Z,-10.2783,54.2815,Belmullet_Outer,2.03665,5.58,278.643,18.927317099211304,10.8403,8.8611
2017-12-02T02:00:00Z,-10.2783,54.2815,Belmullet_Outer,2.01769,5.5561,278.783,18.515450259738586,10.8295,8.8321
2017-12-02T02:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.99741,5.5283,278.925,18.07893262003684,10.8179,8.8001
2017-12-02T03:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.97575,5.5003,279.068,17.62167700707422,10.8055,8.7661
2017-12-02T03:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.95292,5.4686,279.21,17.14487895889637,10.7922,8.7294
2017-12-02T04:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.92901,5.4346,279.345,16.651827209563233,10.778,8.6905
2017-12-02T04:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.90417,5.401,279.471,16.15022026772619,10.7629,8.6496
2017-12-02T05:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.87893,5.3656,279.594,15.644155042018527,10.7467,8.6051
2017-12-02T05:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.85334,5.3336,279.703,15.137823420267868,10.7294,8.5583
2017-12-02T06:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.82783,5.2985,279.791,14.637983241520574,10.7107,8.5082
2017-12-02T06:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.80259,5.2603,279.845,14.14746735471366,10.6906,8.455
2017-12-02T07:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.77816,5.2217,279.881,13.67175453826586,10.6689,8.3969
2017-12-02T07:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.7546,5.1859,279.888,13.213689422416119,10.6454,8.3353
2017-12-02T08:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.73237,5.146,279.865,12.776463053371222,10.6198,8.2677
2017-12-02T08:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.71108,5.1054,279.83,12.357956859114518,10.5921,8.1968
2017-12-02T09:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.69048,5.0668,279.776,11.954629969775485,10.5619,8.1244
2017-12-02T09:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.66968,5.0403,279.72,11.56498855827455,10.5289,8.0566
2017-12-02T10:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.64914,5.021,279.665,11.188898360679175,10.4929,7.9902
2017-12-02T10:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.62936,4.9969,279.576,10.829042020512885,10.4534,7.9222
2017-12-02T11:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.61049,4.9669,279.478,10.484576999843334,10.4099,7.8516
2017-12-02T11:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.59233,4.9299,279.381,10.15741814498871,10.3618,7.7799
2017-12-02T12:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.57464,4.8909,279.313,9.84172469467801,10.3084,7.709
2017-12-02T12:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.55745,4.8518,279.274,9.540861647264494,10.249,7.6391
2017-12-02T13:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.54069,4.814,279.259,9.252425621333208,10.1061,7.5708
2017-12-02T13:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.52441,4.7762,279.276,8.977835557187504,9.9769,7.5043
2017-12-02T14:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.50862,4.7378,279.319,8.716679789891167,9.8665,7.4396
2017-12-02T14:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.49336,4.7011,279.389,8.469696139629276,9.7691,7.3771
2017-12-02T15:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.47865,4.667,279.488,8.235442040690568,9.6805,7.3172
2017-12-02T15:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.46454,4.6347,279.618,8.015410166178146,9.5979,7.2597
2017-12-02T16:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.4509,4.6054,279.784,7.808156506741953,9.5199,7.2057
2017-12-02T16:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.43756,4.582,279.989,7.613293845392985,9.4465,7.1566
2017-12-02T17:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.42425,4.5721,280.248,7.42686715304271,9.3782,7.1142
2017-12-02T17:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.41131,4.5613,280.54,7.253822782991968,9.3165,7.076
2017-12-02T18:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.3988,4.5567,280.854,7.092424775865887,9.2344,7.0421
2017-12-02T18:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.38774,4.5431,281.167,6.943312842693937,9.1024,7.0054
2017-12-02T19:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.37765,4.5306,281.491,6.808235200310403,9.0067,6.9692
2017-12-02T19:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.36851,4.5205,281.832,6.6826571916749185,8.934,6.9336
2017-12-02T20:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.36013,4.5071,282.214,6.570230571854178,8.8768,6.9001
2017-12-02T20:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.35305,4.4898,282.676,6.46830091795561,8.8305,6.8648
2017-12-02T21:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.34719,4.4736,283.213,6.378735893523502,8.792,6.8281
2017-12-02T21:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.34127,4.4555,283.724,6.2931569728394745,8.7592,6.7969
2017-12-02T22:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.33547,4.441,284.214,6.213691644738937,8.7304,6.7699
2017-12-02T22:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.32998,4.424,284.695,6.140660149930832,8.7045,6.7455
2017-12-02T23:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.32466,4.4067,285.166,6.073322118637997,8.6806,6.7247
2017-12-02T23:30:00Z,-10.2783,54.2815,Belmullet_Outer,1.31946,4.4008,285.627,6.010444843917172,8.6582,6.7082
2017-12-03T00:00:00Z,-10.2783,54.2815,Belmullet_Outer,1.31458,4.3921,286.077,5.953749679857489,8.6366,6.6949
2017-11-25T00:00:00Z,-8.2353,51.76833,Cork,0.77832,3.51,78.666,2.265206237766672,8.5127,7.2745
2017-11-25T00:30:00Z,-8.2353,51.76833,Cork,0.76827,3.4698,77.939,2.1974435081077086,8.4843,7.2426
2017-11-25T01:00:00Z,-8.2353,51.76833,Cork,0.75778,3.4236,77.166,2.124918720170487,8.4526,7.1991
2017-11-25T01:30:00Z,-8.2353,51.76833,Cork,0.74629,3.3765,76.409,2.047384442484351,8.4169,7.1518
2017-11-25T02:00:00Z,-8.2353,51.76833,Cork,0.7342,3.3257,75.592,1.9661179232884782,8.3503,7.0957
2017-11-25T02:30:00Z,-8.2353,51.76833,Cork,0.7212,3.2697,74.775,1.8813010022512888,8.2773,7.0367
2017-11-25T03:00:00Z,-8.2353,51.76833,Cork,0.70795,3.2098,73.853,1.7948832327949977,8.2179,6.9675
2017-11-25T03:30:00Z,-8.2353,51.76833,Cork,0.69272,3.157,73.043,1.7051209864386376,8.1693,6.9127
2017-11-25T04:00:00Z,-8.2353,51.76833,Cork,0.6768,3.1002,72.205,1.614703417315649,8.1291,6.8584
2017-11-25T04:30:00Z,-8.2353,51.76833,Cork,0.6602,3.0428,71.367,1.524791414034908,8.096,6.8061
2017-11-25T05:00:00Z,-8.2353,51.76833,Cork,0.64383,2.9825,70.381,1.4374020893239208,8.0684,6.7468
2017-11-25T05:30:00Z,-8.2353,51.76833,Cork,0.62737,2.9236,69.36,1.352783414173818,8.0454,6.6869
2017-11-25T06:00:00Z,-8.2353,51.76833,Cork,0.61142,2.8841,68.254,1.2727395777463109,8.027,6.624
2017-11-25T06:30:00Z,-8.2353,51.76833,Cork,0.59618,2.8166,66.945,1.1958399176182812,8.0113,6.546
2017-11-25T07:00:00Z,-8.2353,51.76833,Cork,0.58132,2.7823,65.578,1.1232577011105072,7.9976,6.4677
2017-11-25T07:30:00Z,-8.2353,51.76833,Cork,0.56672,2.7287,64.139,1.0540023648790382,7.9853,6.385
2017-11-25T08:00:00Z,-8.2353,51.76833,Cork,0.55323,2.673,62.554,0.9898994035603997,7.9744,6.2934
2017-11-25T08:30:00Z,-8.2353,51.76833,Cork,0.54075,2.6089,60.733,0.9302783942147917,7.9645,6.191
2017-11-25T09:00:00Z,-8.2353,51.76833,Cork,0.5288,2.5505,58.818,0.874405039581341,7.9556,6.0857
2017-11-25T09:30:00Z,-8.2353,51.76833,Cork,0.5173,2.5002,56.744,0.8218931190943021,7.9475,5.9775
2017-11-25T10:00:00Z,-8.2353,51.76833,Cork,0.50619,2.4569,54.599,0.7730358053539512,7.9396,5.8724
2017-11-25T10:30:00Z,-8.2353,51.76833,Cork,0.49533,2.4061,52.221,0.7259856860859685,7.9322,5.7596
2017-11-25T11:00:00Z,-8.2353,51.76833,Cork,0.485,2.3581,49.604,0.6820492901844879,7.9259,5.6442
2017-11-25T11:30:00Z,-8.2353,51.76833,Cork,0.47488,2.3106,46.848,0.6403884284073179,7.9204,5.5289
2017-11-25T12:00:00Z,-8.2353,51.76833,Cork,0.46569,2.2693,43.806,0.6025217794722514,7.9153,5.4096
2017-11-25T12:30:00Z,-8.2353,51.76833,Cork,0.45609,2.2285,41.145,0.5669018684477021,7.9099,5.3072
2017-11-25T13:00:00Z,-8.2353,51.76833,Cork,0.44718,2.1929,38.583,0.534829776659701,7.9038,5.2096
2017-11-25T13:30:00Z,-8.2353,51.76833,Cork,0.43901,2.1578,36.135,0.506418388156762,7.8964,5.1188
2017-11-25T14:00:00Z,-8.2353,51.76833,Cork,0.43195,2.1295,33.731,0.48182222097271493,7.8874,5.031
2017-11-25T14:30:00Z,-8.2353,51.76833,Cork,0.42477,2.1063,31.851,0.45951730266433416,7.8768,4.9622
2017-11-25T15:00:00Z,-8.2353,51.76833,Cork,0.41859,2.0861,29.943,0.4401020968529566,7.8644,4.8943
2017-11-25T15:30:00Z,-8.2353,51.76833,Cork,0.41162,2.0618,28.905,0.421499350467385,7.8501,4.8482
2017-11-25T16:00:00Z,-8.2353,51.76833,Cork,0.40597,2.0298,27.828,0.40565775369780144,7.8344,4.7979
2017-11-25T16:30:00Z,-8.2353,51.76833,Cork,0.40006,2.0227,27.169,0.3909697175407966,7.8165,4.7621
2017-11-25T17:00:00Z,-8.2353,51.76833,Cork,0.39435,1.9946,26.729,0.37726449280582147,7.7961,4.7297
2017-11-25T17:30:00Z,-8.2353,51.76833,Cork,0.38697,1.9772,27.138,0.36264192939172785,7.7727,4.7216
2017-11-25T18:00:00Z,-8.2353,51.76833,Cork,0.37939,1.9632,27.627,0.34832855262562373,7.7464,4.7189
2017-11-25T18:30:00Z,-8.2353,51.76833,Cork,0.3747,1.9589,26.409,0.3369394009858735,7.7166,4.679
2017-11-25T19:00:00Z,-8.2353,51.76833,Cork,0.37099,1.9305,24.747,0.32631033907410506,7.6822,4.6237
2017-11-25T19:30:00Z,-8.2353,51.76833,Cork,0.36803,1.9229,22.614,0.31689125107688737,7.6423,4.5626
2017-11-25T20:00:00Z,-8.2353,51.76833,Cork,0.36561,1.9076,20.389,0.3084368386356048,7.586,4.5007
2017-11-25T20:30:00Z,-8.2353,51.76833,Cork,0.3641,1.8914,18.067,0.3012614231411214,7.5151,4.4329
2017-11-25T21:00:00Z,-8.2353,51.76833,Cork,0.36369,1.8788,15.663,0.29578105721491565,7.4602,4.3622
2017-11-25T21:30:00Z,-8.2353,51.76833,Cork,0.36172,1.872,14.487,0.28996867172221735,7.4162,4.3235
2017-11-25T22:00:00Z,-8.2353,51.76833,Cork,0.35762,1.8657,14.863,0.2831752868073783,7.3801,4.3196
2017-11-25T22:30:00Z,-8.2353,51.76833,Cork,0.35278,1.8562,15.922,0.2762999990010926,7.35,4.3316
2017-11-25T23:00:00Z,-8.2353,51.76833,Cork,0.34744,1.848,17.531,0.26944928964876724,7.3247,4.3553
2017-11-25T23:30:00Z,-8.2353,51.76833,Cork,0.34199,1.8459,19.312,0.2631920958583921,7.3034,4.3903
2017-11-26T00:00:00Z,-8.2353,51.76833,Cork,0.33645,1.8743,23.795,0.26226583672630677,7.3023,4.5179
